id,questionnaire_id,question_name,field_name,question_label,page_id,question_type_id,options,button_image_url,sequence,active,created,modified
495,10,Roof Condition Photo,roof_condition_image,Take a photo showing the condition of the roof:,250,7,,btn_add_optional_photo.jpg,2,1,7/7/2017 17:35,11/12/2019 13:06
498,10,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding:,251,7,,btn_add_optional_photo.jpg,2,1,7/7/2017 17:35,11/12/2019 16:13
501,10,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows:,252,7,,btn_add_optional_photo.jpg,2,1,7/7/2017 17:35,11/12/2019 16:14
504,10,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,253,7,,btn_add_optional_photo.jpg,2,1,7/7/2017 17:35,11/12/2019 16:15
507,10,Landscape Condition Photo,landscape_condition_image,Take a photo showing the condition of the landscape:,254,7,,btn_add_optional_photo.jpg,2,1,7/7/2017 17:35,11/12/2019 16:16
509,10,Other Condition Photo,other_condition_image,Optionally take a photo to explain:,255,7,,btn_add_optional_photo.jpg,2,1,7/7/2017 17:35,11/12/2019 13:14
520,10,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,240,3,,btn_add_optional_photo.jpg,2,0,7/7/2017 17:35,11/12/2019 12:44
522,10,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,240,3,,btn_add_optional_photo.jpg,2,0,7/7/2017 17:35,11/12/2019 12:44
524,10,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,240,3,,btn_add_optional_photo.jpg,2,0,7/7/2017 17:35,11/12/2019 12:44
526,10,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,240,3,,btn_add_optional_photo.jpg,2,0,7/7/2017 17:35,11/12/2019 12:44
528,10,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,240,3,,btn_add_optional_photo.jpg,2,0,7/7/2017 17:35,11/12/2019 12:44
530,10,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,240,3,,btn_add_optional_photo.jpg,2,0,7/7/2017 17:35,11/12/2019 12:44
535,10,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,267,7,,btn_add_optional_photo.jpg,3,0,7/7/2017 17:35,11/12/2019 13:16
537,10,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,275,3,,btn_add_photo.jpg,0,1,7/7/2017 17:35,7/7/2017 17:35
539,10,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,276,3,,btn_add_photo.jpg,0,1,7/7/2017 17:35,7/7/2017 17:35
542,10,Fire Damage Photo,fire_damage_photo,Optionally take a photo,278,3,,btn_add_optional_photo.jpg,3,1,7/7/2017 17:51,7/7/2017 18:04
545,10,Flood Damage Photo,flood_damage_photo,Optionally take a photo,279,3,,btn_add_optional_photo.jpg,3,1,7/7/2017 17:53,7/7/2017 18:04
548,11,Property Secured Photo,property_secured_image,,280,3,,btn_add_optional_photo.jpg,0,0,8/18/2017 11:51,8/18/2017 11:51
551,11,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,280,3,,btn_add_optional_photo.jpg,0,0,8/18/2017 11:51,8/18/2017 11:51
553,11,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,280,3,,btn_add_optional_photo.jpg,0,0,8/18/2017 11:51,8/18/2017 11:51
555,11,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,280,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,8/18/2017 11:51,8/18/2017 11:51
557,11,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,280,3,,btn_add_optional_photo.jpg,0,0,8/18/2017 11:51,8/18/2017 11:51
559,11,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,280,3,,btn_add_optional_photo.jpg,0,0,8/18/2017 11:51,8/18/2017 11:51
561,11,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,280,3,,btn_add_optional_photo.jpg,0,0,8/18/2017 11:51,8/18/2017 11:51
563,11,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,280,3,,btn_add_optional_photo.jpg,0,0,8/18/2017 11:51,8/18/2017 11:51
565,11,Front of the Property,front_of_property_image,,281,3,,btn_property_main.jpg,1,1,8/18/2017 11:51,3/7/2018 12:54
566,11,Street View from Street,street_view_from_street_image,,282,3,,btn_street_view.jpg,1,1,8/18/2017 11:51,8/18/2017 11:51
567,11,Street View from Front Door,street_view_from_front_door_image,,283,3,,btn_street_from_door.jpg,1,1,8/18/2017 11:51,8/18/2017 11:51
568,11,Property Address Verification,property_address_verification_image,,284,3,,btn_property_verification.jpg,1,1,8/18/2017 11:51,9/29/2017 12:00
572,11,Property Occupied Photo,property_occupied_image,Optionally take a photo.,287,3,,btn_add_optional_photo.jpg,3,1,8/18/2017 11:51,11/11/2019 7:11
576,11,Garage Photo,garage_stalls_image,,289,3,,btn_add_optional_photo.jpg,3,1,8/18/2017 11:51,11/11/2019 7:13
579,11,Roof Condition Photo,roof_condition_image,Take a photo showing the condition of the roof:,290,3,,btn_add_optional_photo.jpg,2,1,8/18/2017 11:51,11/11/2019 7:14
582,11,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding.,291,3,,btn_add_optional_photo.jpg,3,1,8/18/2017 11:51,11/11/2019 7:16
585,11,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows.,292,3,,btn_add_optional_photo.jpg,3,1,8/18/2017 11:51,11/7/2019 12:00
588,11,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation.,293,3,,btn_add_optional_photo.jpg,3,1,8/18/2017 11:51,11/11/2019 7:20
591,11,Landscape Condition Photo,landscape_condition_image,Take a photo showing the condition of the landscape:,294,3,,btn_add_optional_photo.jpg,2,1,8/18/2017 11:51,11/11/2019 7:21
593,11,Other Condition Photo,other_condition_image,Optionally take a photo to explain.,295,3,,btn_add_optional_photo.jpg,2,1,8/18/2017 11:51,11/11/2019 7:23
604,11,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom.,298,3,,btn_add_optional_photo.jpg,1,1,8/18/2017 11:51,11/11/2019 7:26
606,11,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom:,299,3,,btn_add_optional_photo.jpg,1,1,8/18/2017 11:51,11/11/2019 7:27
608,11,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area:,300,3,,btn_add_optional_photo.jpg,1,1,8/18/2017 11:51,11/11/2019 7:28
610,11,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen:,301,3,,btn_add_optional_photo.jpg,1,1,8/18/2017 11:51,11/11/2019 7:28
612,11,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features:,302,3,,btn_add_optional_photo.jpg,1,1,8/18/2017 11:51,11/11/2019 7:29
614,11,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo.,303,3,,btn_add_optional_photo.jpg,2,1,8/18/2017 11:51,11/7/2019 12:19
619,11,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,307,3,,btn_add_optional_photo.jpg,2,0,8/18/2017 11:51,1/15/2020 14:40
621,11,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,315,3,,btn_add_photo.jpg,0,1,8/18/2017 11:51,8/18/2017 11:51
623,11,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,316,3,,btn_add_photo.jpg,0,1,8/18/2017 11:51,8/18/2017 11:51
626,12,Property Secured Photo,property_secured_image,,318,3,,btn_add_optional_photo.jpg,0,0,10/11/2017 17:51,10/11/2017 17:51
629,12,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,318,3,,btn_add_optional_photo.jpg,0,0,10/11/2017 17:51,10/11/2017 17:51
631,12,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,318,3,,btn_add_optional_photo.jpg,0,0,10/11/2017 17:51,10/11/2017 17:51
633,12,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,318,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,10/11/2017 17:51,10/11/2017 17:51
635,12,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,318,3,,btn_add_optional_photo.jpg,0,0,10/11/2017 17:51,10/11/2017 17:51
637,12,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,318,3,,btn_add_optional_photo.jpg,0,0,10/11/2017 17:51,10/11/2017 17:51
639,12,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,318,3,,btn_add_optional_photo.jpg,0,0,10/11/2017 17:51,10/11/2017 17:51
641,12,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,318,3,,btn_add_optional_photo.jpg,0,0,10/11/2017 17:51,10/11/2017 17:51
644,12,Street View from Street,street_view_from_street_image,,318,3,,btn_street_view.jpg,1,0,10/11/2017 17:51,12/6/2017 13:02
647,12,Street View from Front Door,street_view_from_front_door_image,,318,3,,btn_street_from_door.jpg,1,0,10/11/2017 17:51,12/6/2017 13:02
648,12,Property Address Verification,property_address_verification_image,,324,3,,btn_property_verification.jpg,1,1,10/11/2017 17:51,10/11/2017 17:51
652,12,Property Occupied Photo,property_occupied_image,,327,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:51,10/11/2017 17:51
656,12,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",329,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:51,10/11/2017 17:51
659,12,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,330,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
662,12,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,331,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
665,12,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,332,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
668,12,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,333,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
671,12,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,334,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
673,12,Other Condition Photo,other_condition_image,Optionally take a photo to explain,335,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
684,12,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,338,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
686,12,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,339,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
688,12,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,340,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
690,12,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,341,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
692,12,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,342,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
694,12,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,343,3,,btn_add_optional_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
699,12,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,353,3,,btn_add_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
701,12,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,354,3,,btn_add_photo.jpg,0,1,10/11/2017 17:52,10/11/2017 17:52
710,12,Project Photo,project_photo,Project Photo,358,3,,btn_add_photo.jpg,1,1,10/11/2017 18:25,12/20/2017 11:17
712,12,Front of the Property,front_of_property_image,,321,3,,btn_property_main.jpg,1,1,11/26/2017 21:33,12/20/2017 11:54
713,12,Property Address Verification,property_address_verification_image,Address Verification,356,3,,btn_property_verification.jpg,1,1,11/26/2017 21:34,12/20/2017 11:54
731,2,Interior Additional Bedroom Photo,interior_additional_bedroom_photo,Take a photo of any additional bedroom,364,7,,btn_add_optional_photo.jpg,2,1,1/3/2018 11:30,1/3/2018 11:30
733,2,Interior Additional Bathroom Photo,interior_additional_bathroom_photo,Take a photo of any additional bathroom,365,7,,btn_add_optional_photo.jpg,2,1,1/3/2018 11:31,1/3/2018 11:31
739,13,Property Secured Photo,property_secured_image,,368,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 10:39,6/8/2018 10:39
742,13,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,368,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 10:39,6/8/2018 10:39
744,13,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,368,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 10:39,6/8/2018 10:39
746,13,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,368,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,6/8/2018 10:39,6/8/2018 10:39
748,13,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,368,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 10:39,6/8/2018 10:39
750,13,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,368,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 10:39,6/8/2018 10:39
752,13,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,368,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 10:39,6/8/2018 10:39
754,13,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,368,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 10:39,6/8/2018 10:39
756,13,Street View from Street,street_view_from_street_image,,368,3,,btn_street_view.jpg,1,0,6/8/2018 10:39,6/8/2018 10:39
757,13,Street View from Front Door,street_view_from_front_door_image,,368,3,,btn_street_from_door.jpg,1,0,6/8/2018 10:39,6/8/2018 10:39
760,13,Front of the Property,front_of_property_image,,369,3,,btn_property_main.jpg,1,1,6/8/2018 10:39,6/8/2018 10:39
762,13,Project Photo,project_photo,Project Photo,370,3,,btn_add_photo.jpg,1,1,6/8/2018 10:39,6/8/2018 10:39
764,13,Property Address Verification,property_address_verification_image,Address Verification,372,3,,btn_property_verification.jpg,1,1,6/8/2018 10:39,6/8/2018 10:39
774,13,Property Address Verification,property_address_verification_image,,375,3,,btn_property_verification.jpg,1,1,6/8/2018 10:39,6/8/2018 10:39
792,13,Property Occupied Photo,property_occupied_image,,380,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
796,13,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",384,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
799,13,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,386,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
802,13,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,389,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
805,13,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,390,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
808,13,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,391,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
811,13,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,392,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
813,13,Other Condition Photo,other_condition_image,Optionally take a photo to explain,393,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
824,13,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,396,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
826,13,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,397,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
828,13,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,398,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
830,13,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,399,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
832,13,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,400,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
834,13,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,401,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
839,13,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,411,3,,btn_add_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
841,13,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,412,3,,btn_add_photo.jpg,0,1,6/8/2018 10:39,6/8/2018 10:39
844,14,Property Secured Photo,property_secured_image,,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 12:40
847,14,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 12:40
849,14,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 12:40
851,14,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,414,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,6/8/2018 12:40,6/8/2018 12:40
853,14,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 12:40
855,14,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 12:40
857,14,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 12:40
859,14,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 12:40
867,14,Front of the Property,front_of_property_image,,419,3,,btn_property_main.jpg,1,1,6/8/2018 12:40,6/12/2018 13:09
868,14,Street View from Street,street_view_from_street_image,,420,3,,btn_street_view.jpg,1,1,6/8/2018 12:40,6/12/2018 13:09
869,14,Street View from Front Door,street_view_from_front_door_image,,422,3,,btn_street_from_door.jpg,1,1,6/8/2018 12:40,6/8/2018 13:12
870,14,Property Address Verification,property_address_verification_image,,423,3,,btn_property_verification.jpg,1,1,6/8/2018 12:40,6/8/2018 13:12
874,14,Structural Condition Photo,structural_condition_photo,,425,7,,btn_add_optional_photo.jpg,3,1,6/8/2018 12:40,6/12/2018 13:10
878,14,Roof Photo,roof_photo,,427,7,,btn_add_optional_photo.jpg,3,1,6/8/2018 12:40,6/12/2018 13:11
881,14,Window Condition Photo,window_condition_image,,428,7,,btn_add_optional_photo.jpg,3,1,6/8/2018 12:40,6/12/2018 13:12
884,14,Siding Condition Photo,siding_condition_image,,429,7,,btn_add_optional_photo.jpg,3,1,6/8/2018 12:40,6/12/2018 13:13
887,14,Garage Condition Photo,garage_condition_image,,430,7,,btn_add_optional_photo.jpg,3,1,6/8/2018 12:40,6/12/2018 13:14
890,14,Landscape Condition Photo,landscape_condition_image,,431,7,,btn_add_optional_photo.jpg,3,1,6/8/2018 12:40,6/12/2018 13:14
893,14,Interior Condition Photo,interior_condition_image,Take photos of the interior rooms,435,7,,btn_add_optional_photo.jpg,10,1,6/8/2018 12:40,6/12/2018 13:28
895,14,Mold Photo,other_condition_image,Take photo of mold damage (if applicable),433,7,,btn_add_optional_photo.jpg,3,1,6/8/2018 12:40,6/12/2018 13:28
910,14,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 13:38
912,14,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 13:39
914,14,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,414,3,,btn_add_optional_photo.jpg,0,0,6/8/2018 12:40,6/8/2018 13:39
916,14,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,442,3,,btn_add_optional_photo.jpg,0,1,6/8/2018 12:40,6/8/2018 12:40
918,14,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,450,3,,btn_add_photo.jpg,0,1,6/8/2018 12:40,6/8/2018 12:40
920,14,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,451,3,,btn_add_photo.jpg,0,1,6/8/2018 12:40,6/8/2018 12:40
931,14,Foundation Photo,foundation_photo,,426,7,,btn_add_optional_photo.jpg,3,1,6/8/2018 13:16,6/12/2018 13:11
940,15,Property Secured Photo,property_secured_image,,453,3,,btn_add_optional_photo.jpg,0,0,6/11/2018 17:07,6/11/2018 17:07
943,15,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,453,3,,btn_add_optional_photo.jpg,0,0,6/11/2018 17:07,6/11/2018 17:07
945,15,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,453,3,,btn_add_optional_photo.jpg,0,0,6/11/2018 17:07,6/11/2018 17:07
947,15,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,453,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,6/11/2018 17:07,6/11/2018 17:07
949,15,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,453,3,,btn_add_optional_photo.jpg,0,0,6/11/2018 17:07,6/11/2018 17:07
951,15,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,453,3,,btn_add_optional_photo.jpg,0,0,6/11/2018 17:07,6/11/2018 17:07
953,15,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,453,3,,btn_add_optional_photo.jpg,0,0,6/11/2018 17:07,6/11/2018 17:07
955,15,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,453,3,,btn_add_optional_photo.jpg,0,0,6/11/2018 17:07,6/11/2018 17:07
960,15,"If your property is for sale or has a contract pending, take a photo of your for sale sign.",for_sale_sign_photo_image,"If your property is for sale or has a contract pending, take a photo of your for sale sign.",456,3,,btn_add_photo.jpg,2,1,6/11/2018 17:07,6/12/2018 10:46
962,15,Other Properties for Sale Photo,other_properties_for_sale_image,Optionally take a photo,457,3,,btn_add_optional_photo.jpg,2,1,6/11/2018 17:07,6/12/2018 10:46
963,15,Front of the Property,front_of_property_image,,458,3,,btn_property_main.jpg,1,1,6/11/2018 17:07,6/12/2018 10:46
964,15,Street View from Street,street_view_from_street_image,,459,3,,btn_street_view.jpg,1,1,6/11/2018 17:07,6/12/2018 10:46
965,15,Street View from Front Door,street_view_from_front_door_image,,461,3,,btn_street_from_door.jpg,1,1,6/11/2018 17:07,6/12/2018 10:46
966,15,Property Address Verification,property_address_verification_image,,462,3,,btn_property_verification.jpg,1,1,6/11/2018 17:07,6/12/2018 10:46
970,15,Property Occupied Photo,property_occupied_image,,464,3,,btn_add_optional_photo.jpg,3,1,6/11/2018 17:07,6/12/2018 10:46
974,15,Garage Photo,garage_stalls_image,"If not clearly visible in the earlier property photos, please take a photo of the garage stalls.",466,3,,btn_add_optional_photo.jpg,3,1,6/11/2018 17:07,6/12/2018 10:46
977,15,Roof Condition Photo,roof_condition_image,Optionally take a photo of the roof,467,3,,btn_add_optional_photo.jpg,3,1,6/11/2018 17:07,6/12/2018 10:46
980,15,Siding Condition Photo,siding_condition_image,Optionally take a photo of the siding,468,3,,btn_add_optional_photo.jpg,3,1,6/11/2018 17:07,6/12/2018 10:46
983,15,Windows Condition Photo,windows_condition_image,Optionally take a photo of the windows,469,3,,btn_add_optional_photo.jpg,3,1,6/11/2018 17:07,6/12/2018 10:46
986,15,Foundation Condition Photo,foundation_condition_image,Optionally take a photo of the foundation,470,3,,btn_add_optional_photo.jpg,3,1,6/11/2018 17:07,6/12/2018 10:46
989,15,Landscape Condition Photo,landscape_condition_image,Optionally take a photo of the landscape,471,3,,btn_add_optional_photo.jpg,3,1,6/11/2018 17:07,6/12/2018 10:46
991,15,Other Condition Photo,other_condition_image,Optionally take a photo to explain,472,3,,btn_add_optional_photo.jpg,2,1,6/11/2018 17:07,6/12/2018 10:46
1002,15,Interior Master Bedroom Photo,interior_master_bedroom_photo,Take a photo of the master bedroom,475,3,,btn_add_optional_photo.jpg,2,1,6/11/2018 17:07,6/12/2018 10:47
1004,15,Interior Master Bathroom Photo,interior_master_bathroom_photo,Take a photo of the master bathroom,476,3,,btn_add_optional_photo.jpg,2,1,6/11/2018 17:07,6/12/2018 10:47
1006,15,Interior Main Living Area Photo,interior_main_living_area_photo,Take a photo of the main living area,477,3,,btn_add_optional_photo.jpg,2,1,6/11/2018 17:07,6/12/2018 10:47
1008,15,Interior Kitchen Photo,interior_kitchen_photo,Take a photo of the kitchen.,478,3,,btn_add_optional_photo.jpg,2,1,6/11/2018 17:07,6/12/2018 10:47
1010,15,Interior Other Features Photo,interior_other_features_photo,Optionally take a photo of the additional features,479,3,,btn_add_optional_photo.jpg,2,1,6/11/2018 17:07,6/12/2018 10:47
1012,15,Interior Overall Condition Photo,interior_overall_condition_photo,Optionally take a photo,481,3,,btn_add_optional_photo.jpg,0,1,6/11/2018 17:07,6/11/2018 17:07
1014,15,Railroad Tracks Photo,railroad_tracks_image,Optionally take a photo,489,3,,btn_add_photo.jpg,0,1,6/11/2018 17:07,6/11/2018 17:07
1016,15,Airport/Flightpath Photo,airport_flightpath_image,Optionally take a photo,490,3,,btn_add_photo.jpg,0,1,6/11/2018 17:07,6/11/2018 17:07
1020,16,Property Secured Photo,property_secured_image,,493,3,,btn_add_optional_photo.jpg,0,0,6/19/2018 11:12,6/19/2018 11:12
1023,16,Conforms to Neighborhood Photo,conforms_to_neighborhood_image,Optionally take a photo to explain,493,3,,btn_add_optional_photo.jpg,0,0,6/19/2018 11:12,6/19/2018 11:12
1025,16,High Voltage Powerlines Photo,high_voltage_powerlines_image,Optionally take a photo,493,3,,btn_add_optional_photo.jpg,0,0,6/19/2018 11:12,6/19/2018 11:12
1027,16,Boarded Up Homes Photo,boarded_up_homes_image,Optionally take a photo,493,3,,btn_add_photo.jpgbtn_add_optional_photo,0,0,6/19/2018 11:12,6/19/2018 11:12
1029,16,Freeway or Highway Photo,freeway_or_highway_image,Optionally take a photo,493,3,,btn_add_optional_photo.jpg,0,0,6/19/2018 11:12,6/19/2018 11:12
1031,16,Parks/Recreation Photo,parks_recreation_image,Optionally take a photo,493,3,,btn_add_optional_photo.jpg,0,0,6/19/2018 11:12,6/19/2018 11:12
1033,16,Waste Management Facilities Photo,waste_management_facilities_photo,Optionally take a photo,493,3,,btn_add_optional_photo.jpg,0,0,6/19/2018 11:12,6/19/2018 11:12
1035,16,Commercial Buildings Photo,commercial_buildings_image,Optionally take a photo,493,3,,btn_add_optional_photo.jpg,0,0,6/19/2018 11:12,6/19/2018 11:12
